elbow_angle,stride_knee_angle,drive_knee_angle,trunk_lean,hip_shoulder_separation,stride_length_pct,shoulder_angle,avg_visibility,frame,time_sec,phase
146.16306232987378,126.37737475495007,142.20823852184785,104.57402597262057,10.888497939707749,61.49669674874669,23.695689254589983,0.7930125196774801,46,1.0222222222222221,stride
156.24817479462564,128.0113657803808,150.30706283429214,107.7773594484924,11.502230924931276,59.16676447591392,32.601633204074204,0.793698767820994,47,1.0444444444444445,stride
164.05108142602185,129.35798675186868,145.8094729018289,107.41246022685011,10.55187327061833,56.72451496620069,20.579736802228442,0.8004805147647858,48,1.0666666666666667,stride
164.6770867958798,132.7819437347434,152.25024150546744,109.95884430308955,15.458934586754848,54.38429762092465,28.980652315262514,0.810135155916214,49,1.0888888888888888,stride
171.75666182383742,123.61198246874547,145.8405927235855,108.53082957349568,16.632565812871945,54.66736494783974,33.81223644304032,0.8192816178003947,50,1.1111111111111112,stride
171.17288729193427,120.06818087217961,143.48777717710055,107.35084181366058,13.820160738241771,54.70159812227623,20.295254302585143,0.8149488170941671,51,1.1333333333333333,stride
172.32295751074915,108.22981988689939,131.3738715356512,110.53726272143355,15.833179872845793,51.083222372569594,20.036004288640036,0.8029969135920206,52,1.1555555555555554,stride
169.28809346710884,110.18616385670957,125.99829574397991,113.81859422298453,18.98229844122445,49.63635046233196,28.604622624549563,0.8011536200841268,53,1.1777777777777778,stride
153.40817555951205,83.4993242459092,127.16280446604578,115.76177874775205,27.120957062798205,42.189665500885006,42.48420427277244,0.8040586511294047,54,1.2,stride
121.82821756952035,78.33945279010871,127.69672946579306,115.05251139490706,26.103528276602432,40.60616209132578,43.74011675563973,0.8060386975606283,55,1.2222222222222223,acceleration
163.46213731985668,86.67458430754591,126.84866592414605,121.91415730239409,20.690491165111517,35.32892029009644,53.86513037009395,0.797141432762146,56,1.2444444444444445,stride
171.19601793527073,85.15813565361641,116.8990845178845,118.95906438123512,19.60154462469483,35.037267321270754,41.93308220828978,0.7765064239501953,57,1.2666666666666666,stride
139.7148983461507,90.34252431563935,103.64906190921715,118.53741709684738,14.969428711578725,22.813285802233036,122.88291691998212,0.7769761880238851,58,1.288888888888889,stride
105.53302739720618,113.39764038226944,106.90296778057444,115.65489048295564,15.885362885712265,18.855390647938194,98.08067299893597,0.7872964143753052,59,1.3111111111111111,acceleration
90.43153735422828,131.56660272275965,99.12856749576711,110.01435867489485,9.32874222115335,22.305026285618876,50.66072042857992,0.7998802463213602,60,1.3333333333333333,acceleration
106.10765538503227,129.56083313993125,99.09642727440588,113.90433059014228,7.753293849147848,21.96391345942608,51.24526263481986,0.8159499764442444,61,1.3555555555555556,acceleration
123.67097533149258,115.49662734390459,103.31409596115775,114.17684512591944,2.673002785163027,16.623222308187636,40.352228061832115,0.8310083548227946,62,1.3777777777777778,acceleration
121.62684596690441,46.72038501301571,80.2021437917034,163.2367558171793,1.0213015411130164,29.602972454395516,53.15291773060141,0.8370864391326904,63,1.4,acceleration
70.6817249783441,64.526155315191,155.25944347712274,133.62357723988495,2.310470485918856,18.58470447110691,42.98014528478781,0.833182672659556,64,1.4222222222222223,acceleration
113.18271319551182,159.7482590996363,164.0945594614763,128.54640295564195,0.9659667055176185,9.109406384968402,45.48980155176547,0.8438119490941366,65,1.4444444444444444,acceleration
145.93582270140607,163.1679797468074,158.6301258122451,147.7977022554221,36.81938679744351,21.81814806319039,61.515147725330394,0.8555660843849182,66,1.4666666666666666,wind_up
170.60748151597159,81.54549205607312,157.55729250087805,161.78120374612814,12.29412885465372,3.000258454565139,137.84576584520684,0.8602254589398702,67,1.488888888888889,stride
116.1576219451865,135.02095446978737,140.3146481379234,152.17344995328008,143.36470325923304,8.311897464996344,153.7605570151658,0.8737880190213522,68,1.511111111111111,acceleration
114.24162167805123,134.5169638817591,149.42371413102697,150.35515060691938,152.15473714663756,8.653272008069296,148.79973424093626,0.8857280611991882,69,1.5333333333333334,acceleration
117.14188217187449,153.18416077522951,156.47773774763024,160.68695677431987,128.27044640738808,12.199668296373847,176.82719343903923,0.8968650301297506,70,1.5555555555555556,acceleration
50.58991530856457,159.59426545218736,165.713705357153,124.47625766142129,14.016188069579757,8.000025273725997,106.38108249915928,0.9039740363756815,71,1.5777777777777777,acceleration
169.2748496356585,155.95783642699735,164.06697849797717,134.36144611256626,30.48958583616974,1.9859619264157327,86.43720638085729,0.907742957274119,72,1.6,stride
166.41019182996067,74.38780867638904,132.55211827788594,128.76572785154474,22.292128796508642,23.769127857822784,54.643859487746155,0.9049593210220337,73,1.6222222222222222,stride
127.82399836238571,130.12607293647176,148.46470044568048,131.18135735152106,12.657287522514604,32.18322569746959,51.5519730313386,0.9038739999135336,74,1.6444444444444444,acceleration
102.5222551245267,127.49551102754049,144.87128335798957,122.56040372006154,5.488513469848576,6.182485267443394,62.92730922914852,0.8799091577529907,75,1.6666666666666667,acceleration
118.06151640948,156.65473070845078,130.54921590918843,123.31145143884497,17.892877846388743,66.38861428576425,86.60200075834418,0.8636210759480795,76,1.6888888888888889,acceleration
93.96800980797683,145.845711946764,138.2101819318021,115.80763625690527,14.085334886245521,46.13309518112788,68.512129233248,0.85091499487559,77,1.711111111111111,acceleration
108.67293453859719,161.3519287476939,125.39372094957334,118.35834889318278,14.687641764653938,70.36595749801725,78.59732497941314,0.8368222713470459,78,1.7333333333333334,release
127.67270706066085,142.11172185792788,119.70494346949042,151.1172007367726,10.776604662793936,31.421733855198063,34.45452292471602,0.8224052389462789,79,1.7555555555555555,acceleration
79.74353443333064,143.84143148854486,126.8402428394604,157.4761372652443,3.610286390395758,29.002921558800065,58.01276557624142,0.8131314714749655,80,1.7777777777777777,acceleration
43.398600640658195,157.4140678430912,125.61139006562048,141.65155987954068,8.37815112362968,47.11263936705758,62.21717564767247,0.8090889851252238,81,1.8,acceleration
157.2293438513139,118.29085391986739,84.99455574706447,153.65730737123593,1.4210401354291415,16.035604242357167,67.65810067004016,0.8274818658828735,82,1.8222222222222222,stride
106.23295305419042,146.9308414098063,102.04956098799109,123.48965807645659,4.402395004908982,16.091783953638693,49.12354484683123,0.8120888272921244,83,1.8444444444444446,acceleration
117.12115929246946,146.05936558956583,112.34179588501931,132.65792764432777,5.454688754705077,10.887452844672245,49.82757676892711,0.8011275231838226,84,1.8666666666666667,acceleration
132.68947822428203,128.8805919787068,112.9658297980656,130.77892370521113,4.355893682439493,16.476408153034942,81.46753316163696,0.7891308069229126,85,1.8888888888888888,stride
68.77122051333185,135.78075996712886,135.57214711081477,123.10472585221805,1.6532121217358318,40.871153178717364,20.081328884660092,0.772934486468633,86,1.9111111111111112,acceleration
144.94743842389576,132.40030336387474,122.24862793373717,130.8297711737469,1.0531275847361103,42.099614395556806,96.78379760434854,0.7608190774917603,87,1.9333333333333333,stride
145.7885535082973,110.5715043517898,119.80147870020807,141.37188345633757,0.11831252981255651,60.031481991892754,99.38375849762753,0.766290932893753,88,1.9555555555555555,stride
66.76166144992565,111.56030176745101,131.11755997685623,153.78744261897495,5.132451598717269,68.63579990956028,83.41636416904231,0.7863442301750183,89,1.9777777777777779,acceleration
118.74184963264092,88.68050005158359,117.58038953719497,154.75912300913072,8.275908729876857,63.51810297005026,79.55349937677595,0.8036448061466217,90,2.0,acceleration
121.4372479264146,83.64882697309346,115.13106868390304,147.7433998279401,6.4306839538766605,61.17007958082029,81.44765320637259,0.8203328450520834,91,2.022222222222222,acceleration
72.0299197889375,76.90230713142707,109.97765719186273,140.94657566027715,4.659045347655826,60.95752073070852,77.32901936653444,0.8353050351142883,92,2.0444444444444443,acceleration
59.53293041955297,68.04185366595526,110.9110709037106,135.90399675940657,1.3825978000932067,55.79497650211096,71.18330653318235,0.8435322443644205,93,2.066666666666667,acceleration
87.356562313912,62.21483062153405,116.27267833207159,138.39441090049607,0.5321292396737165,55.50903130929362,72.83942856708777,0.844607929388682,94,2.088888888888889,acceleration
140.34353822982794,65.24706470220978,117.40429310538649,146.5750250231284,3.768541156527861,44.859067902162565,76.5228665638342,0.8304523428281149,95,2.111111111111111,stride
140.498120272487,72.82193529892119,121.36630575084843,153.92028952565903,3.9170469719456764,42.240614915279906,66.90362403034239,0.8171460429827372,96,2.1333333333333333,stride
140.7648346951688,111.47444742614323,133.3873432495722,173.9109252885841,0.5608483758220648,29.860165451149008,45.411842601542936,0.7981934348742167,97,2.1555555555555554,stride
138.05128564995107,116.61114679358735,134.42102388696472,174.07102633473102,0.06825646348462387,26.05229321437869,36.70494034447366,0.7807573874791464,98,2.1777777777777776,stride
145.47042097310052,163.26719784826133,152.9108875369377,171.27987253584104,1.675023020455719,54.20465564237153,33.64792586843605,0.7615736921628317,99,2.2,wind_up
144.04590484329833,155.64999494232123,159.30660595523378,172.54091438257578,2.9269700916300665,49.42700714759966,33.0596008228011,0.7562771638234457,100,2.2222222222222223,stride
148.29493361431966,159.23979254195748,159.14128769707636,172.2399517875555,4.854031829004179,56.849960389551214,33.82128783945037,0.7540807823340098,101,2.2444444444444445,stride
146.85100613712254,161.5304598383229,167.88947753479425,174.05266110574232,5.568844681058651,49.29011407488035,23.50714476133372,0.7479790349801382,102,2.2666666666666666,wind_up
145.76668706048704,162.15781866783772,165.25328399680117,172.76796743191215,5.714911513347397,47.96134020057306,19.776503668526463,0.7412440578142802,103,2.2888888888888888,wind_up
142.45945829535006,159.76038071248993,161.84427681957428,175.2377320586576,4.2117560017943845,58.73130673017809,20.98988219842872,0.733176976442337,104,2.311111111111111,stride
147.03727483100997,162.80745149177807,154.50477883813102,175.39520751182275,2.9568849357138434,60.40989263066646,23.37971540386086,0.7287909686565399,105,2.3333333333333335,wind_up
149.5887095475763,169.1704637811953,151.24919020937887,156.35617952092161,0.7883108257911169,71.85444052715802,50.32880710591633,0.7215776046117147,106,2.3555555555555556,wind_up
150.5354111674152,166.9026227425234,150.51882308357327,148.18743206130222,2.550904141818943,74.62376282704606,64.20977368824968,0.7142051458358765,107,2.3777777777777778,wind_up
156.90693132840235,152.46289923555844,156.26311770527826,156.78075163610475,3.6494756522734257,81.76668664237089,51.80014467386539,0.7123977641264597,108,2.4,stride
147.72933192666298,150.7700142711156,152.87227714506804,163.03630731682344,4.183039768173763,82.79433504166029,32.47166641549523,0.7117049743731817,109,2.422222222222222,stride
119.81185165269785,151.75892849239344,160.99876798215888,164.5964269424569,6.821427764668946,84.80449897365536,9.438704843066992,0.7235617240269979,110,2.4444444444444446,acceleration
141.1963767768971,154.7652068642959,160.66853280090794,174.36361148452016,0.7527567549498307,84.2713962983321,13.250475330439606,0.7340971430142721,111,2.466666666666667,stride
126.47271849290634,172.023020837178,158.20628860854856,175.38901845804446,0.4584922740546318,81.68457660107637,20.281686943455664,0.7533126473426819,112,2.488888888888889,release
132.29710362420477,169.78204286940718,158.97822996624294,171.03298262805052,1.5840851187980758,82.10754569404253,14.444435580993584,0.7686241070429484,113,2.511111111111111,release
138.99249854335676,171.90868926954687,157.01595003006022,175.51172001774052,1.4787768024092174,74.53696619562332,13.025055330049037,0.7846349080403646,114,2.533333333333333,release
138.98190793958008,172.32516887503368,159.51693573723503,175.92173450031575,2.553540764337396,72.37205761565384,12.793099361689556,0.7995335658391317,115,2.5555555555555554,release
143.3618998368865,168.74679506313643,161.5716734065189,174.19527409299332,2.616525390037347,62.06810172722164,15.846583971996026,0.803572545448939,116,2.577777777777778,wind_up
152.41088913341542,168.47805613272303,162.61163357305563,171.94245518337834,2.34270018811431,59.563412741887845,25.140393143258763,0.8012268245220184,117,2.6,wind_up
152.9338686392472,167.1245904196496,163.95187808967802,172.13181957090111,2.926138526888807,49.398837521134105,26.302210437539703,0.8001929124196371,118,2.6222222222222222,wind_up
154.74505071306078,169.1156680622881,164.24285137012555,174.18009847457,2.9268820741828896,46.98559163287811,25.067378080321003,0.8014543056488037,119,2.6444444444444444,wind_up
152.02384656251593,156.66229765933605,163.61158732620999,156.78181497271444,2.1595017196153163,35.07375689307315,44.56538470898341,0.7907900710900625,120,2.6666666666666665,stride
151.7001480863204,157.62084696859068,165.35806592671645,154.4885747619091,2.255845130519663,34.61461810645738,46.702231491840685,0.7778750658035278,121,2.688888888888889,stride
132.78353052020043,159.8406029803773,168.0317219207727,157.42919781300907,2.814073015282412,22.780882266770792,27.03745715122589,0.7783659994602203,122,2.7111111111111112,stride
136.70983079412647,166.91096851744192,169.64770917342918,174.34799428009495,1.280811500824591,22.948431296739003,18.380754802825443,0.7738819221655527,123,2.7333333333333334,release
138.8349113205131,170.43971554456576,170.27283254313295,172.2286995728532,0.29367692277487883,54.8377916158707,17.37550327422479,0.7665952444076538,124,2.7555555555555555,release
138.25713111549751,170.13573668219686,173.05740028075738,170.84995561811783,0.19986779227175056,47.49081136959767,17.63165078287038,0.7643174131711324,125,2.7777777777777777,release
124.29955310299134,156.99892048289652,169.48303486958116,159.9597459953835,1.9358205824070043,15.819121326245583,22.63116185292564,0.7647013465563456,126,2.8,acceleration
130.18164525408335,153.82453147004705,162.2385195789612,150.89834481900732,3.1356107568575857,13.06658933893366,25.023745920024524,0.7636292278766632,127,2.8222222222222224,stride
125.98534058468877,141.09419436375617,142.3777900858411,144.92555743131936,4.726287953048646,13.964746639018182,27.20287321643544,0.7671539187431335,128,2.8444444444444446,acceleration
125.32009998439379,144.35329087839173,145.30043181393717,148.0166586874607,5.824945705391952,15.23010573364333,27.62543715808104,0.7732681135336558,129,2.8666666666666667,acceleration
123.80559995211175,129.48960246360932,141.136441182141,150.026611572823,5.595580503684647,17.465481425185462,41.964952054746284,0.7848199705282847,130,2.888888888888889,acceleration
117.15896340833214,120.4870179159389,134.76671531882758,137.24177355968942,5.384518423592389,21.201956276587534,28.521872295530702,0.7871262530485789,131,2.911111111111111,acceleration
122.53522607213792,123.88355312402403,134.1892415931679,131.72512407352158,5.486507920913511,24.017184446255094,26.317383934346456,0.7879950801531473,132,2.933333333333333,acceleration
128.53980125432437,126.5548879649551,131.8163650141077,130.5022234731744,5.871702459951979,27.40012605375065,27.951606737142438,0.7879101634025574,133,2.9555555555555557,acceleration
130.4798466779284,116.55660372506456,118.99727786287156,130.22672939400408,5.926953190697395,30.09485848791818,28.60990104694426,0.7842813730239868,134,2.977777777777778,stride
132.97661772500842,116.31353756273947,111.47564578048627,131.68342475071609,7.179975693045686,29.244928192000707,52.336225354054584,0.7757593194643656,135,3.0,stride
133.5880682086647,117.93162058278152,112.56203199040118,132.42729886387698,7.177890224159608,30.89601233034836,44.58602074253103,0.7776827911535898,136,3.022222222222222,stride
131.2757700029465,110.57226259536621,106.53523981210076,132.1794305377659,6.827459168614547,31.693838863544904,46.24248453978232,0.7819852034250895,137,3.0444444444444443,stride
125.99136377178665,107.9607567146678,104.14744494699657,130.4601491873983,7.550703985842788,31.57057873160487,41.96439180788854,0.7865146895249685,138,3.066666666666667,acceleration
130.5842399761621,105.59585705849517,96.32687464617075,129.15353772259246,7.621111102691389,31.803067780529194,53.17516058255863,0.7892122765382131,139,3.088888888888889,stride
131.11471428163645,108.80497655123794,97.72952462683716,130.28867493109098,7.369970656226585,32.828097344805876,51.91998326564818,0.7866075336933136,140,3.111111111111111,stride
132.65298281028134,116.781464772443,109.29672526337987,134.1943213255796,7.530216713330864,34.39656797302555,49.95738418035476,0.7848140994707743,141,3.1333333333333333,stride
130.65467209143904,111.58420991030232,108.70333850622346,133.99987265534526,7.324750781379992,34.22609899278648,46.617870777700446,0.7856906851132711,142,3.1555555555555554,stride
141.77651818817466,115.06045994293879,104.30896884934344,139.52271787846405,6.888469841270139,34.47484290552415,52.507153138147686,0.7864822447299957,143,3.1777777777777776,stride
145.6029439498526,110.88532642131545,105.46018920093368,140.1408265314418,6.788289825382938,34.873907223632926,62.14158512439359,0.7801293333371481,144,3.2,stride
146.24594021544712,128.35312418265886,113.92506248947564,140.3245497560337,6.860580489490296,35.551816862807584,68.53404014651821,0.7743796110153198,145,3.2222222222222223,stride
146.5700094428292,117.02263351346681,104.79465794294634,144.9299479013903,6.6474348910267524,36.31805931385511,64.19021026727744,0.7759114305178324,146,3.2444444444444445,stride
142.49427486701242,129.0686899952743,116.05604512377359,152.1415441012038,5.42892462435146,36.819036287047204,47.7762271763437,0.7803471783796946,147,3.2666666666666666,stride
144.2445821610041,140.01347662840152,126.96444292642991,156.86640938263247,4.849692377469887,37.84819099647956,45.27522633093025,0.7839460472265879,148,3.2888888888888888,stride
147.51448961331857,134.64918714795672,123.66086564918358,150.22767587750985,4.872230505885461,37.98812857937696,52.3133597270686,0.7861710786819458,149,3.311111111111111,stride
144.8474965676391,155.71960788550894,144.242206947474,151.62586072119998,4.671053537638983,37.96537104581434,52.74956226731988,0.7849584718545278,150,3.3333333333333335,stride
145.07431318579566,167.49565137547765,141.3536115080928,152.02554770359666,5.114523011390157,37.942551010333396,52.30550067148226,0.7808906733989716,151,3.3555555555555556,wind_up
142.90802142190367,141.81080879885343,128.72359186730736,140.97211455033562,5.6139923337549,38.50091447058189,64.87074132095363,0.7779047985871633,152,3.3777777777777778,stride
147.10292976573552,139.50191647153653,126.38573132159223,143.23258214679126,5.9748023058829345,38.36940567891583,64.08398724528227,0.7754728098710378,153,3.4,stride
136.06091008248546,163.06141989542917,142.8462320824414,149.2369802145288,5.878912183469326,38.1173037145216,42.12126010580238,0.7778404057025909,154,3.422222222222222,release
139.9680673976198,162.21468223152172,146.5068507253124,148.39520413024346,5.432154888130624,37.87969833862344,46.66475670051433,0.7780763109525045,155,3.4444444444444446,release
145.75623013566445,161.06639244326416,149.4255251782234,160.51635013196253,6.1284154254965655,35.42012208254942,41.37725432159014,0.7825575669606527,156,3.466666666666667,wind_up
143.7898167739417,165.17787738792785,145.18528835829056,162.36582981612835,6.76060689209363,34.755924544035125,38.60889164417812,0.7858951687812805,157,3.488888888888889,wind_up
144.03978078353686,161.62067508144932,136.37992612484925,164.8103616414463,6.81174107954407,32.47268827450661,34.45422364151886,0.7958557903766632,158,3.511111111111111,wind_up
146.17684957105155,159.6010228979176,141.28473175324203,168.6053333359892,6.699467511529947,31.38436103029098,32.693766873814134,0.803621788819631,159,3.533333333333333,stride
144.77711271601513,144.91210627996745,128.0196329596746,157.41865279094424,6.433637278309546,25.7404875220424,37.76250032668687,0.812911182641983,160,3.5555555555555554,stride
138.09423627072778,135.9133583278543,131.19124166393587,159.50014550499978,6.28275283643501,24.57756437184259,32.47831330164116,0.8234208424886068,161,3.577777777777778,stride
136.34564826587876,103.99823869303076,106.20316843180612,150.44320109841473,5.790750808308114,20.990821649436484,35.62231074800775,0.833093523979187,162,3.6,stride
129.87573237811438,97.67056973327017,100.44891037201779,147.30545168962615,5.192514605907347,20.08974447078721,33.855624210926656,0.8446767926216125,163,3.6222222222222222,acceleration
124.49797477522735,104.41150352784469,107.36715346533215,149.56036962746882,4.82900858168703,18.13173943431036,33.12879272193835,0.8547707398732504,164,3.6444444444444444,acceleration
129.2489686962637,107.65437622529474,106.73715092567816,150.16841973467814,4.86120231465278,17.73368267254869,32.52142426965161,0.8641153772672018,165,3.6666666666666665,acceleration
134.3555242062621,108.98905092591734,107.21606224607773,150.67728129915983,4.708981108507186,14.789099124201687,32.623027896866766,0.8680970271428426,166,3.688888888888889,stride
136.0422556331994,114.7766158813981,110.49011882513805,150.85915920210303,4.728257278169792,13.175579222941606,29.83057799980999,0.8691209554672241,167,3.7111111111111112,stride
133.40420294542696,108.45474672432567,104.73981431372754,152.73192632430306,4.925109564700232,20.02021076097206,30.69606972537185,0.8658416271209717,168,3.7333333333333334,stride
136.8112723933804,128.9032901093354,125.2283520324974,152.57480432530372,5.692379087695329,19.535743786227147,35.690084190703686,0.8665343920389811,169,3.7555555555555555,stride
146.54217162278746,125.98304955294574,110.35985791526866,150.80946578021346,5.786044881146035,19.438821546720813,44.132223066829134,0.8656394282976786,170,3.7777777777777777,stride
144.04261201911393,130.66977295902652,109.75867295622788,143.95432200921763,4.782114951986725,17.897887963296334,45.65227790708847,0.8665972153345743,171,3.8,stride
151.57754360760345,138.37388486735856,118.33620585543511,147.54850248550426,2.8925353651156183,21.326915155792438,42.64353178987633,0.8668263554573059,172,3.8222222222222224,stride
150.78159634559222,131.52785435514667,115.32543401148769,149.8497839692383,2.789552617198393,20.56125333528004,46.314519967891385,0.8628553748130798,173,3.8444444444444446,stride
137.01390527791347,149.39000809893298,123.9752371633754,152.3538371010492,3.0513511093543517,22.68119052703122,33.70654404613518,0.8703824083010355,174,3.8666666666666667,stride
138.83773655407552,147.13414776277918,124.85678107252755,151.91974130880487,4.172154240422548,24.390881088051888,35.84808144583218,0.8753528197606405,175,3.888888888888889,stride
107.94707534107461,148.94569017703859,132.90496920451884,135.53158099748543,4.643820791250634,21.88271771289649,38.97593250605448,0.8769383430480957,176,3.911111111111111,acceleration
111.64226899729894,157.20262198876378,136.5648831483786,137.96341925922601,3.859559161624429,20.318570467000526,42.35462381946834,0.8825454513231913,177,3.933333333333333,acceleration
119.47712374940157,148.36671540257134,145.15243357192307,137.27037878953573,2.611885604103352,9.969608677527534,46.464832649163554,0.8856010238329569,178,3.9555555555555557,acceleration
121.01583349769069,150.5993873802803,146.994341005185,137.29178886859324,2.8543189904401576,9.281019742302805,43.66239861622629,0.8880075812339783,179,3.977777777777778,acceleration
116.30575422810803,161.6678013266477,157.9921796548877,139.73870995910312,2.9120145421387287,12.523537322626623,61.50695000187362,0.8950496315956116,180,4.0,release
